Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Jul 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;25
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;30
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;27
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;35
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;33
Jul 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;29
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;26
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;26
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;32
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;35
Jul 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ago 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;22
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;29
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;24
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;33
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;31
Ago 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;26
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;29
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;30
Ago 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;18
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Sep 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Sep 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;18
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;15
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;19
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;19
Oct 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;20
Oct 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;17
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;22
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Nov 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;25
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;28
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;22
Nov 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2015;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;32
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;39
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;25
Dic 2015;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;41
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;34
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;39
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;40
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;35
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;28
Dic 2015;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;10
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;9
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;12
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;11
Ene 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
Ene 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Feb 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;19
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Feb 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;21
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;22
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;23
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;25
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Feb 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Mar 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;12
Mar 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;14
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;15
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;13
Mar 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Abr 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;8
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;14
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;10
Abr 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;9
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;10
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;9
Abr 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
May 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;16
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;13
May 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
May 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jun 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;19
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;24
Jun 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;20
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;20
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;25
Jun 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jul 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;24
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;30
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;28
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;32
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;29
Jul 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;21
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;24
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;28
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;24
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;32
Jul 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ago 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;22
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;24
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;26
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;26
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;32
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;29
Ago 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;24
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;27
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;30
Ago 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;22
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;20
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;28
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;25
Sep 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;26
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;25
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;29
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Sep 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;26
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;26
Oct 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;21
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;27
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;29
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Oct 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2016;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;19
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;18
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;20
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Nov 2016;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;20
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;15
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;20
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Nov 2016;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
